date,IBI,UI,pivot,NDBI,reducer,NDVI
2020-10-12 09:19:43,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2020-10-12 09:19:43,-0.2149398785762298,0.005720177886916652,1,0.06836019438000136,mean,0.14484888552223035
2020-10-22 09:19:42,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2020-10-22 09:19:42,3.879737187440417,-0.04070807823152207,1,0.024883532708958097,mean,0.20244575087373864
2020-11-14 09:29:37,-12.938831900395325,0.01771358548984045,0,0.07773318094085198,mean,0.12182491908578542
2020-11-14 09:29:37,-0.6157565072239038,-0.017570710821204677,1,0.05123882863058911,mean,0.1607305003162712
2020-11-16 09:19:42,-8.89285445243626,-0.016725090613410175,0,0.06168456877079222,mean,0.10693197666465613
2020-11-16 09:19:42,-7.252629345027532,-0.03377517282318139,1,0.04910088708558789,mean,0.15487833473580723
2021-01-05 09:19:39,-0.25481817286766356,-0.06334441856311042,0,0.03894604144513018,mean,0.12334807724979853
2021-01-05 09:19:39,-110.6805764509349,-0.06314812723959533,1,0.03967900762888415,mean,0.15640981763310055
2021-01-20 09:19:39,16.92669938861828,-0.004702727749739245,0,0.05758515598836955,mean,0.12220190052606338
2021-01-20 09:19:39,-0.29678747842461617,-0.013950800968358282,1,0.05054162270608441,mean,0.15119614213964486
2021-02-04 09:19:38,3.9532912315396422,0.006836280472605122,0,0.07568941325595081,mean,0.12272303766901664
2021-02-04 09:19:38,6.519990528577787,-0.005555541292498731,1,0.06756950248940788,mean,0.1456207716465783
2021-02-12 09:29:34,10.041500488701944,0.050627242781559736,0,0.09672902678108268,mean,0.12655251360440342
2021-02-12 09:29:34,2.2989518217858222,0.03561417225013779,1,0.08611171342459388,mean,0.14744226013035516
2021-02-19 09:19:37,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-02-19 09:19:37,1.1994475000182974,-0.05244375246312505,1,0.009820927772718506,mean,0.13407693658072534
2021-02-24 09:19:39,0.424711451706851,-0.025645305182493573,0,0.061481457122332155,mean,0.1184792335653133
2021-02-24 09:19:39,15.195312150474187,-0.041074070970782736,1,0.04306817418054224,mean,0.1398341615629074
2021-02-27 09:29:36,-1.6289172584649623,0.009442848889423379,0,0.07050337855686115,mean,0.1356918885856434
2021-02-27 09:29:36,4.156108993300471,-0.009665536738989977,1,0.05769164078348976,mean,0.15308944102624833
2021-03-04 09:29:35,-3.6396769498296377,0.04232428810050926,0,0.08620554218075992,mean,0.13640394770300562
2021-03-04 09:29:35,-5.89676114251763,0.024668098380464472,1,0.07435756756313512,mean,0.1570942472495833
2021-03-26 09:19:37,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-03-26 09:19:37,-0.2149398785762298,0.005720177886916652,1,0.06836019438000136,mean,0.14484888552223035
2021-03-29 09:29:33,-15.962772161320258,0.02429304093152819,0,0.08321567685068937,mean,0.13090100677143574
2021-03-29 09:29:33,-0.5683017568220549,-2.377115341281885e-05,1,0.06532102747893906,mean,0.15838641966232486
2021-04-03 09:29:34,14.135196730627804,0.05867378332835485,0,0.09964330947945202,mean,0.13251044332254466
2021-04-03 09:29:34,-3.58645503649062,0.03128402007311814,1,0.07927493741969908,mean,0.16113279984288573
2021-05-10 09:19:37,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-05-10 09:19:37,-16.188121000296583,0.0006921556715090044,1,0.05076186603388673,mean,0.1680856303814932
2021-05-13 09:29:35,1.3052319684667417,0.04802527975620477,0,0.0857682100511587,mean,0.13411117720127796
2021-05-13 09:29:35,0.9018593726667973,0.01106988328700058,1,0.059294315979534745,mean,0.1752422185508516
2021-05-18 09:29:36,-7.188514030459092,0.02515331913296304,0,0.07796711016301415,mean,0.13313849851125065
2021-05-18 09:29:36,-9.838698621194865,-0.012051140902327699,1,0.05082074239215758,mean,0.17563503961207885
2021-05-23 09:29:36,-2.6268708426709466,0.04900716572746404,0,0.08643549437255839,mean,0.13361571532633928
2021-05-23 09:29:36,0.916854134793846,0.009718337255941812,1,0.05826321281334945,mean,0.176524094425871
2021-05-28 09:29:37,4.935204463739291,0.026241112304490118,0,0.08132702620527085,mean,0.13123997971556106
2021-05-28 09:29:37,9.762216836740295,-0.014300198209734072,1,0.05100484186318209,mean,0.17821182760698773
2021-06-19 09:19:40,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-06-19 09:19:40,-58.645526504506115,-0.006401450391275608,1,0.051912433759391474,mean,0.1503565874814143
2021-06-27 09:29:37,-2.229343693128641,0.03435423206924234,0,0.0930983298715965,mean,0.11561617657099424
2021-06-27 09:29:37,1.7548814759441116,-0.00043951970392758926,1,0.0694684791956406,mean,0.1625229800748016
2021-06-29 09:19:40,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-06-29 09:19:40,12.160967964523985,-0.023887570988022532,1,0.04004440755005972,mean,0.14605941333318515
2021-07-07 09:29:38,-33.46452917378433,0.04132144381699121,0,0.10187531297650892,mean,0.11905732706466109
2021-07-07 09:29:38,-43.620753375994596,0.005909186787955597,1,0.07728919446264046,mean,0.16788241777871257
2021-07-12 09:29:38,4.0270697148752115,0.06986026112155301,0,0.11415554304113629,mean,0.1203369802152331
2021-07-12 09:29:38,0.6432775670180817,0.03174767729540513,1,0.08820395811532634,mean,0.165243341084732
2021-07-17 09:29:39,82.72554756249885,0.04182647906332127,0,0.10657906276709457,mean,0.10967979350137784
2021-07-17 09:29:39,-7.7029507164843,0.00676373067895554,1,0.08205565402730486,mean,0.1575701550227684
2021-07-27 09:29:39,-0.18915941630888672,0.026747134498367048,0,0.09102651167065738,mean,0.12090969870725224
2021-07-27 09:29:39,-1.3481725364561548,-0.008090853740526238,1,0.06872918533115628,mean,0.16903455425885422
2021-07-29 09:19:41,64.38778805792688,-0.018893675408675818,0,0.05203742279063681,mean,0.07677714549209308
2021-07-29 09:19:41,11.514784392656118,-0.04604163873594373,1,0.029141043102136954,mean,0.1331121121806767
2021-08-01 09:29:37,10.032489472533971,0.05390387912128858,0,0.09839819809190628,mean,0.11963401584715955
2021-08-01 09:29:37,-6.83891497588189,0.016747661170031045,1,0.07486871917266116,mean,0.1681328278521139
2021-08-11 09:29:36,-44.81627058842997,0.022024791753245235,0,0.0906902003682509,mean,0.12951907373787727
2021-08-11 09:29:36,-26.519977486681384,-0.010078718824316216,1,0.07043659089852271,mean,0.17600848124152357
2021-08-16 09:29:38,-17.24278072248469,0.035182117523611715,0,0.09863646020307425,mean,0.1207172159858518
2021-08-16 09:29:38,-2.482677885695103,-0.0028875475699199223,1,0.07190410764565178,mean,0.16964689411582254
2021-08-18 09:19:38,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-08-18 09:19:38,-0.2149398785762298,0.005720177886916652,1,0.06836019438000136,mean,0.14484888552223035
2021-08-26 09:29:38,-5.79748008512697,0.012335207053019343,0,0.08642453436090357,mean,0.12062738551213727
2021-08-26 09:29:38,3.3677865559086655,-0.020211291732125287,1,0.06454096924274083,mean,0.1691472342033139
2021-08-31 09:29:33,-3.4020935089279543,0.056600714968590114,0,0.1052094056455193,mean,0.1172246851527016
2021-08-31 09:29:33,-6.061804999224142,0.02131455048720601,1,0.08219534975817482,mean,0.16833467563257865
2021-09-15 09:29:37,22.097511632237495,0.02641219991649647,0,0.090367837332209,mean,0.1241600767225055
2021-09-15 09:29:37,1.7104741221808069,-0.006744221789096965,1,0.06773257304541991,mean,0.17672304562572994
2021-09-20 09:29:33,-11.792461818640128,0.04949673523133369,0,0.09880004115889761,mean,0.11555625056473016
2021-09-20 09:29:33,-7.832489119506111,0.016753505263196074,1,0.0778647071008403,mean,0.16840256964825803
2021-09-25 09:29:39,-28.20126873485012,0.009762279844933296,0,0.07018501813777613,mean,0.12953289395717435
2021-09-25 09:29:39,0.5475449793783156,-0.02398602067375786,1,0.04703166023663373,mean,0.1863556985181462
2021-09-27 09:19:38,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2021-09-27 09:19:38,-2.912583619922873,-0.01998391169754246,1,0.04129648263830172,mean,0.1517777082138461
2021-10-22 09:19:44,1.2583868623924521,-0.01533961528558256,0,0.06686550994862307,mean,0.10890100871239487
2021-10-22 09:19:44,8.674550483375189,-0.052168445588871196,1,0.037284813694347003,mean,0.1739738830529661
2022-01-03 09:29:37,-0.9678892861284385,0.006409840185629192,0,0.07388977754076118,mean,0.12037752382289686
2022-01-03 09:29:37,7.920711388953562,-0.010098623336186642,1,0.06189457425890417,mean,0.15331315622138256
2022-01-05 09:19:35,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2022-01-05 09:19:35,-12.64201841834554,-0.03787340398142923,1,0.04375719842166766,mean,0.12043112772658073
2022-01-18 09:29:31,-6.594267052438944,-0.00021207096414253756,0,0.05973247402617781,mean,0.14358286983040316
2022-01-18 09:29:31,8.155637387437498,-0.006967449363789572,1,0.057037998790143256,mean,0.16219625709285704
2022-01-28 09:29:30,0.051167008737405456,0.00566655216900413,0,0.04387743719763918,mean,0.08191157434868965
2022-01-28 09:29:30,-0.9139693413348202,0.001085085662150707,1,0.04107201309962163,mean,0.0892567258367941
2022-03-24 09:29:39,1.718181866571766,0.008375039364664267,0,0.05034089247969488,mean,0.088688165961998
2022-03-24 09:29:39,-1.9054643425994306,-0.0031745332615672607,1,0.042236134090865476,mean,0.09948763849281672
2022-04-28 09:29:28,-18.592215475449528,0.0233413839927724,0,0.05271006695676441,mean,0.09012670862514038
2022-04-28 09:29:28,-9.111393869872892,-0.002320150354466276,1,0.03390083995354837,mean,0.11231471046454469
2022-05-15 09:19:38,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2022-05-15 09:19:38,-0.2149398785762298,0.005720177886916652,1,0.06836019438000136,mean,0.14484888552223035
2022-05-18 09:29:35,-2.96386894262418,0.03840206432981841,0,0.06657480734404174,mean,0.08503130137289826
2022-05-18 09:29:35,347.88451814686425,0.009391663099678822,1,0.04507100034924543,mean,0.11279311371589193
2022-05-25 09:19:39,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2022-05-25 09:19:39,0.9916358779159046,-0.01690362644280197,1,0.020630451588619505,mean,0.20752785193917817
2022-05-30 09:19:47,-0.2149398785762298,0.005720177886916652,0,0.06836019438000136,mean,0.14484888552223035
2022-05-30 09:19:47,-0.2149398785762298,0.005720177886916652,1,0.06836019438000136,mean,0.14484888552223035
