reducer,date,NDVI,NDBI,IBI,UI
mean,2018-01-11,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-01-14,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-01-16,0.07236897361767039,0.023223411397702964,-2.573716570214765,-0.09586069433684964
mean,2018-01-19,0.09931256353337728,0.06773195252379184,5.133491553815564,-0.014533577521259921
mean,2018-01-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-01-24,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-01-26,0.07432033340109835,0.014484580713883517,2.63614840792359,-0.08888147442357298
mean,2018-01-29,0.0752560706141555,0.050369632874823184,0.8956253639042178,-0.03879663161581578
mean,2018-01-31,0.07193558222199824,0.03866910072623248,-0.9498266659559933,-0.0725544247258486
mean,2018-02-05,0.08376777713764165,0.033049778987064383,6.518484261331661,-0.0595537965104513
mean,2018-02-08,0.07442742694147729,0.09067749821529987,8.591060512273064,0.0065548863723934835
mean,2018-02-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-13,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-18,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-23,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-02-28,0.1036944221892465,0.015651161998607253,1.5708274104691986,-0.1014412411384287
mean,2018-03-02,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-03-07,0.08555483163754397,0.05365838468536687,-11.955229259640971,-0.037387203067108035
mean,2018-03-10,0.09460160562316347,0.0919473441395333,-0.9033020192056563,0.016356308435250155
mean,2018-03-12,0.07895524001655431,0.055735267360758026,0.06968188172558397,-0.0427527056148847
mean,2018-03-15,0.10057485574184936,0.0743456761799206,5.469484079678384,-0.010709270999335599
mean,2018-03-17,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-03-20,0.1074870345913564,0.0481233226950526,-1.6221444301193135,-0.04718447451983492
mean,2018-03-22,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-03-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-03-27,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-03-30,0.1276677100654035,0.05122585474818118,2.960617050599071,-0.021011458757673792
mean,2018-04-01,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-04-04,0.1114724130613019,0.03464889683173127,-1.3723090385336871,-0.05461234203575159
mean,2018-04-06,0.08172575005550296,-0.01992179056971733,8.112767613888174,-0.11200109177554116
mean,2018-04-09,0.1401898439729302,0.039302969628623265,0.4444558657760781,-0.032712134483176024
mean,2018-04-11,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-04-14,0.10603805674548678,0.026902408757826526,-1.4816795242650178,-0.06463813901364192
mean,2018-04-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-04-19,0.10794352225914418,0.020725428227562685,-1.2801650236556177,-0.059277326220313335
mean,2018-04-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-04-24,0.14041156689121212,0.010640959660890058,2.2273959803711425,-0.07476067937146343
mean,2018-04-26,0.13916609963424553,0.026307796011652576,-20.42232943975342,-0.048785836505656544
mean,2018-04-29,0.07405214607148516,-0.0010808980915914712,-6.781354506100087,-0.08438786001283839
mean,2018-05-01,0.13138776821659354,0.010892990942135767,-0.6872909604638427,-0.08758970511249647
mean,2018-05-04,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-05-06,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-05-09,0.12264457510831178,0.04380073527635455,-2.7951149194155174,-0.038851211277175134
mean,2018-05-11,0.11303727672957858,0.01110045604414439,-6.331944883848067,-0.10031404846468576
mean,2018-05-14,0.1342784695855112,0.027535608996397766,0.9182289319294393,-0.06182256035840157
mean,2018-05-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-05-19,0.08578251663390851,0.03540140742105729,0.374856167396622,-0.04198912887664441
mean,2018-05-21,0.10425387636863664,0.021319223552196623,0.6406592682824037,-0.08310030919138614
mean,2018-05-24,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-05-26,0.029729631077479286,0.018512059107865023,2.7961790879173907,-0.06576178564697645
mean,2018-05-29,0.1211810065819093,0.05638661791549573,-27.492320995899664,-0.02347458084890756
mean,2018-05-31,0.11051497050595066,0.04665372037727263,-6.2495919526179815,-0.05257524459942969
mean,2018-06-03,0.1201668395255816,0.05122767033773151,-2.8062176854101826,-0.03721085185155327
mean,2018-06-05,0.08242008773778545,-0.011012674713627855,115.20080465295291,-0.09215364321478092
mean,2018-06-08,0.102031936050303,0.0448185754478838,6.603938461915016,-0.03629349556545091
mean,2018-06-10,0.0740495875255213,0.037417315090899524,-4.3708086277390805,-0.06344457622909949
mean,2018-06-13,0.11686736400532774,0.05585454428991887,2.7149786362598642,-0.03820910128193158
mean,2018-06-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-06-18,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-06-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-06-23,0.11438816203323546,0.0550571202131037,-12.397500006730029,-0.04377614455854591
mean,2018-06-25,0.06055612436370052,-0.0455910134674436,2.183942916747543,-0.12179345430880459
mean,2018-06-28,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-06-30,0.11747381368317489,0.047623773493445674,-6.710281605558841,-0.055524900305509405
mean,2018-07-03,0.11993766828954716,0.0403817256762851,-4.7800260173358895,-0.05629616554007979
mean,2018-07-05,0.125798036721899,0.046878017175450155,58.791925046392976,-0.035454864093687394
mean,2018-07-08,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-07-10,0.11257488536877568,0.043925804228425784,-8.871981342458021,-0.0497325850055598
mean,2018-07-13,0.11565571982093863,0.05104133844388035,14.022189275230705,-0.039948148267023004
mean,2018-07-15,0.1339562466828261,0.02818707059296778,2.1819601397021247,-0.044429103677761005
mean,2018-07-18,0.12028609555357299,0.06083931627987106,-3.9972136182525486,-0.015530131293075535
mean,2018-07-20,0.10801557689967216,0.0478149326646668,3.2870878222596676,-0.04316087288750669
mean,2018-07-23,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-07-25,0.10662566064317698,0.04407756604588726,2.9305549223804417,-0.03582696043264891
mean,2018-07-28,0.10604279697105047,0.07574881891850994,151.57695814524436,-0.010267536133995642
mean,2018-07-30,0.09870570786947476,0.05074876115905697,6.078382224472852,-0.049396803210654344
mean,2018-08-02,0.07232876666930087,0.07716685038140612,-16.640686728557274,-0.019256175050377997
mean,2018-08-04,0.11112611576307355,0.03096944389708855,-0.20411082251469215,-0.059214883099031286
mean,2018-08-07,0.12020634528366181,0.05744497334225331,5.473864894623463,-0.030434761271225224
mean,2018-08-09,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-08-14,0.09463319136803713,0.030080856300994364,0.11232690037314495,-0.058761890493205106
mean,2018-08-17,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-08-19,0.11956749320800569,0.03563886468617233,-4.754447052124245,-0.07298964210069632
mean,2018-08-22,0.10540650006780515,0.04676583546922356,2.7032114032524497,-0.058555081095643814
mean,2018-08-24,0.06227504578701693,0.03765415670467892,1.8156558494346156,-0.04327302949276887
mean,2018-08-27,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-08-29,0.09770934181697163,0.020898454569311095,-6.545666847515047,-0.09850145827375595
mean,2018-09-01,0.10442209912059919,0.04447495531284522,0.4481688445301448,-0.06949566518677604
mean,2018-09-03,0.091176170480489,0.009369711027054507,3.009735264650238,-0.08577503006805043
mean,2018-09-06,0.11517565120064449,0.058565735674201265,-7.862768777754043,-0.02549260463563641
mean,2018-09-08,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-09-11,0.10612599121311485,0.03749881716600825,2.625378375228493,-0.0655952639671493
mean,2018-09-13,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-09-16,0.09894971361646278,0.06360159368826741,2.1411352491950404,-0.025577682994369653
mean,2018-09-18,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-09-21,0.10336921861596327,0.0417467425560012,3.5320521020980316,-0.06687743619360154
mean,2018-09-23,0.09806247608420096,0.03401644062292636,5.547514286480464,-0.056444356678468845
mean,2018-09-26,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-09-28,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-10-01,0.08935930511049263,-0.005798585674034961,-2.553082288081981,-0.10122556064108311
mean,2018-10-03,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-10-06,0.11248857877368393,0.01829067261581609,-2.0243296349407833,-0.09322374371628306
mean,2018-10-08,0.10073721343472031,0.04051062376376045,-21.866667557664613,-0.07009691341167865
mean,2018-10-13,0.052701131561326234,-0.1704298001545374,3.6629227885458944,-0.32389861945203846
mean,2018-10-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-10-18,0.09364591093430563,0.02520918010402706,2.1695761239711917,-0.08964724219133174
mean,2018-10-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-10-23,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-10-26,0.1306878980527157,0.06034872522354727,73.43637997940253,-0.019725802951328884
mean,2018-10-28,0.08941328878989571,0.051950065898587014,-37.50100340800438,-0.05532867466782375
mean,2018-10-31,0.07787487524810853,0.05217341510676295,2.2720817290001634,-0.04800739289379115
mean,2018-11-02,0.0867004248193895,0.04848117864627973,13.59435054150929,-0.042236670075305786
mean,2018-11-05,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-07,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-12,0.1211830517661386,0.05447241804109846,6.517565983653649,-0.03915100965385178
mean,2018-11-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-17,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-22,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-27,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-11-30,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-02,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-05,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-07,0.07365873960735918,0.04443053419907075,-43.26738870680238,-0.0539545754104432
mean,2018-12-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-12,0.10898472778951152,0.03435737800696765,1.784157871074809,-0.055489474943240524
mean,2018-12-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-17,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-20,0.06805442764956152,0.011088162142990857,2.420940874168435,-0.09795381067707536
mean,2018-12-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-22,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-26,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-27,0.0765173585542591,0.02995039259402971,1.625784314968828,-0.07681395790755553
mean,2018-12-30,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2018-12-31,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-01,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-04,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-05,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-06,0.06537054726609656,-0.06612545951197661,3.124283263127984,-0.17847704152892893
mean,2019-01-09,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-11,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-14,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-16,0.09169236280807977,0.04533335902790825,-1.684590371342167,-0.05721871927082447
mean,2019-01-19,0.08829398435030404,0.05772416789392285,7.057965814721732,-0.030594619240514508
mean,2019-01-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-21,0.06606299266074667,0.037441453781898296,2.369951669405397,-0.052450305398189796
mean,2019-01-24,0.1289881417237491,0.025250365452045738,-0.8404586592697636,-0.06642539401380682
mean,2019-01-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-26,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-29,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-30,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-01-31,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-03,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-04,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-05,0.07883852225693774,0.04074779598007658,-370.9452219699581,-0.06302143587466409
mean,2019-02-08,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-09,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-10,0.09084325361480845,0.033119546710480806,2.9771268234110924,-0.05806504407933168
mean,2019-02-13,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-14,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-18,0.09524338544492413,0.04247641022909879,2.005132522315008,-0.054988719524832946
mean,2019-02-19,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-20,0.09233466937624678,0.030254028234680316,1.3320843314135382,-0.05695615672132015
mean,2019-02-23,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-24,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-02-28,0.11522369733982316,0.03392478993170488,-3.625425954629133,-0.06831291124114691
mean,2019-03-01,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-02,0.10188505360807609,0.01697690622677779,1.8922219487589567,-0.06936131539476677
mean,2019-03-05,0.11378722234485716,0.06265584015779423,0.540642960052247,-0.012393244410114647
mean,2019-03-06,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-07,0.10133560958713793,0.03413991289203755,0.5448652237991749,-0.06380635621789107
mean,2019-03-10,0.11644103436550546,0.05042889944555119,-68.16945295290205,-0.032181156676681165
mean,2019-03-11,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-12,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-17,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-22,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-25,0.1223222848245214,0.057334888356486216,-27.071694305310587,-0.01785160464205776
mean,2019-03-26,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-27,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-03-30,0.0514060410617703,-0.15912758796600657,2.307940479734675,-0.25179976378388186
mean,2019-03-31,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-01,0.12417194507148717,0.027568406671608474,4.154229918666126,-0.048771410745186754
mean,2019-04-04,0.11955452941796159,0.048333233050390265,3.4585665246578787,-0.019781864140560483
mean,2019-04-05,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-06,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-09,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-11,0.1283956356339299,0.022769919733078414,-38.97134763180333,-0.05906499762336518
mean,2019-04-14,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-16,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-19,0.13173971820475122,0.017858081703577267,-1.4601261201325395,-0.08108799445772463
mean,2019-04-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-21,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-24,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-04-26,0.11940172307428822,0.013081422014489842,10.612161347207559,-0.0828059763411918
mean,2019-04-29,0.14200373302395058,0.022235554777878228,11.566398168382474,-0.06002803055536816
mean,2019-04-30,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-01,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-04,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-05,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-06,0.13293357467222655,0.009024719296615644,-2.0398034692089304,-0.08162666419994756
mean,2019-05-09,0.12767780668771558,0.03661868651725823,-7.280246646267117,-0.04923554102791073
mean,2019-05-10,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-11,0.143755995433909,0.026062686512377364,4.1929147368911215,-0.046457284289288484
mean,2019-05-14,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-15,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-16,0.11426908509557082,0.011995621562976386,58.28214484060354,-0.08696554798990447
mean,2019-05-19,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-20,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-24,0.1099923457143309,0.024620956683485146,0.39837298158399065,-0.053393827605635664
mean,2019-05-25,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-26,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-29,0.13356275087782596,0.03807053410856979,-42.4497137726014,-0.04401767131282016
mean,2019-05-30,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-05-31,0.09420364772295167,-0.167985674871766,2.3764030509272565,-0.24159617462851996
mean,2019-06-03,0.10869651012546508,-0.02917029122768245,-1.6027066738103317,-0.0945248998944244
mean,2019-06-04,0.10605439715049221,0.02573914825531222,-1.3924165938705142,-0.06734931942707961
mean,2019-06-05,0.08718517178288582,0.007262306516298751,0.4296357766786003,-0.08613008586842943
mean,2019-06-08,0.12656589878973243,0.04934141088049295,0.9642871029366386,-0.03614610884229579
